年月,地區,信用卡產業別,年齡層,信用卡交易筆數,信用卡交易金額[新臺幣]
201906,臺灣,衣,80(含)歲以上,3943,16044551
201906,臺灣,住,未滿20歲,5488,17316758
201906,臺灣,住,20(含)-25歲,87379,223094822
201906,臺灣,住,25(含)-30歲,218372,739172474
201906,臺灣,住,30(含)-35歲,285673,1193672175
201906,臺灣,住,35(含)-40歲,354756,1525563743
201906,臺灣,住,40(含)-45歲,331387,1582747502
201906,臺灣,住,45(含)-50歲,280479,1469537864
201906,臺灣,住,50(含)-55歲,237606,1321824147
201906,臺灣,住,55(含)-60歲,171409,1004875348
201906,臺灣,住,60(含)-65歲,108612,671346461
201906,臺灣,住,65(含)-70歲,60161,345511250
201906,臺灣,住,70(含)-75歲,22080,120946481
201906,臺灣,住,75(含)-80歲,8295,47219307
201906,臺灣,住,80(含)歲以上,6531,41932631
201906,臺灣,行,未滿20歲,39020,30773369
201906,臺灣,行,20(含)-25歲,618139,449733430
201906,臺灣,行,25(含)-30歲,1444575,1234157821
201906,臺灣,行,30(含)-35歲,1805041,1697275686
201906,臺灣,行,35(含)-40歲,2167669,2184971282
201906,臺灣,行,40(含)-45歲,2071137,2292398609
201906,臺灣,行,45(含)-50歲,1815426,2059203793
201906,臺灣,行,50(含)-55歲,1550796,1804626168
201906,臺灣,行,55(含)-60歲,1145580,1308962911
201906,臺灣,行,60(含)-65歲,727038,836463394
201906,臺灣,行,65(含)-70歲,386068,411744650
201906,臺灣,行,70(含)-75歲,119030,129413477
201906,臺灣,行,75(含)-80歲,38413,41967025
201906,臺灣,行,80(含)歲以上,21704,28253870
201906,臺灣,文教康樂,未滿20歲,22726,66098381
201906,臺灣,文教康樂,20(含)-25歲,346744,698677912
201906,臺灣,文教康樂,25(含)-30歲,767316,1763001531
201906,臺灣,文教康樂,30(含)-35歲,799767,2106035218
201906,臺灣,文教康樂,35(含)-40歲,898474,2862997316
201906,臺灣,文教康樂,40(含)-45歲,818922,3529888197
201906,臺灣,文教康樂,45(含)-50歲,626483,3430670414
201906,臺灣,文教康樂,50(含)-55歲,461660,2916392817
201906,臺灣,文教康樂,55(含)-60歲,293462,2038008089
201906,臺灣,文教康樂,60(含)-65歲,171998,1390378016
201906,臺灣,文教康樂,65(含)-70歲,95138,874652713
201906,臺灣,文教康樂,70(含)-75歲,33279,347068600
201906,臺灣,文教康樂,75(含)-80歲,11957,135979218
201906,臺灣,文教康樂,80(含)歲以上,11286,95818326
201906,臺灣,百貨,未滿20歲,16944,28004232
201906,臺灣,百貨,20(含)-25歲,278804,545147121
201906,臺灣,百貨,25(含)-30歲,676203,1508984035
201906,臺灣,百貨,30(含)-35歲,866872,1991269888
201906,臺灣,百貨,35(含)-40歲,1125303,2551369783
201906,臺灣,百貨,40(含)-45歲,1097758,2612224558
201906,臺灣,百貨,45(含)-50歲,909996,2348800138
201906,臺灣,百貨,50(含)-55歲,712475,1969211479
201906,臺灣,百貨,55(含)-60歲,477514,1390549460
201906,臺灣,百貨,60(含)-65歲,294006,854551394
201906,臺灣,百貨,65(含)-70歲,164089,482017139
201906,臺灣,百貨,70(含)-75歲,56439,163509028
201906,臺灣,百貨,75(含)-80歲,19301,59711329
201906,臺灣,百貨,80(含)歲以上,14709,45615117
201906,臺灣,其他,未滿20歲,41455,70607163
201906,臺灣,其他,20(含)-25歲,810331,1290345061
201906,臺灣,其他,25(含)-30歲,2324683,4290520326
201906,臺灣,其他,30(含)-35歲,3144034,6439323154
201906,臺灣,其他,35(含)-40歲,3996069,9292848937
201906,臺灣,其他,40(含)-45歲,3782823,10624104026
201906,臺灣,其他,45(含)-50歲,3051795,10519225865
201906,臺灣,其他,50(含)-55歲,2406806,10263920391
201906,臺灣,其他,55(含)-60歲,1591544,8925229890
201906,臺灣,其他,60(含)-65歲,943277,6111760690
201906,臺灣,其他,65(含)-70歲,473663,3780164925
201906,臺灣,其他,70(含)-75歲,149031,1501236370
201906,臺灣,其他,75(含)-80歲,50244,583447991
201906,臺灣,其他,80(含)歲以上,47552,322663664
201907,臺灣,食,未滿20歲,57970,32201717
201907,臺灣,食,20(含)-25歲,889860,587226595
201907,臺灣,食,25(含)-30歲,2396011,1917170095
201907,臺灣,食,30(含)-35歲,3150782,2859858676
201907,臺灣,食,35(含)-40歲,4083700,3945157622
201907,臺灣,食,40(含)-45歲,3971103,4131154374
201907,臺灣,食,45(含)-50歲,3284958,3807739859
201907,臺灣,食,50(含)-55歲,2668537,3360859552
201907,臺灣,食,55(含)-60歲,1923395,2570373877
201907,臺灣,食,60(含)-65歲,1279134,1722998714
201907,臺灣,食,65(含)-70歲,799662,1033601556
201907,臺灣,食,70(含)-75歲,296347,387259672
201907,臺灣,食,75(含)-80歲,111388,150173051
201907,臺灣,食,80(含)歲以上,65172,97020485
201907,臺灣,衣,未滿20歲,8461,12535975
201907,臺灣,衣,20(含)-25歲,110926,186513652
201907,臺灣,衣,25(含)-30歲,263688,518205519
201907,臺灣,衣,30(含)-35歲,344814,715120977
201907,臺灣,衣,35(含)-40歲,405219,853931176
201907,臺灣,衣,40(含)-45歲,339303,743565488
201907,臺灣,衣,45(含)-50歲,262522,655154128
201907,臺灣,衣,50(含)-55歲,204435,567074082
201907,臺灣,衣,55(含)-60歲,133282,408074689
201907,臺灣,衣,60(含)-65歲,79229,259325144
201907,臺灣,衣,65(含)-70歲,40812,133638603
201907,臺灣,衣,70(含)-75歲,13138,45229968
201907,臺灣,衣,75(含)-80歲,4057,14082311
201907,臺灣,衣,80(含)歲以上,4289,17534662
201907,臺灣,住,未滿20歲,7769,31217376
201907,臺灣,住,20(含)-25歲,106179,260256068
201907,臺灣,住,25(含)-30歲,266090,902731660
201907,臺灣,住,30(含)-35歲,347234,1434714258
201907,臺灣,住,35(含)-40歲,435357,1855306428
201907,臺灣,住,40(含)-45歲,426318,2033300085
201907,臺灣,住,45(含)-50歲,361356,1889858298
201907,臺灣,住,50(含)-55歲,296482,1670946465
201907,臺灣,住,55(含)-60歲,204544,1236667291
201907,臺灣,住,60(含)-65歲,129515,806766503
201907,臺灣,住,65(含)-70歲,73866,439164551
201907,臺灣,住,70(含)-75歲,27661,159122838
201907,臺灣,住,75(含)-80歲,10544,60543598
201907,臺灣,住,80(含)歲以上,7701,45925476
201907,臺灣,行,未滿20歲,43125,36669719
201907,臺灣,行,20(含)-25歲,673554,516835997
201907,臺灣,行,25(含)-30歲,1624552,1480731154
201907,臺灣,行,30(含)-35歲,2037117,2039744613
201907,臺灣,行,35(含)-40歲,2467991,2544066646
201907,臺灣,行,40(含)-45歲,2377995,2635468988
201907,臺灣,行,45(含)-50歲,2056538,2357317975
201907,臺灣,行,50(含)-55歲,1739339,2046095045
201907,臺灣,行,55(含)-60歲,1286528,1534674840
201907,臺灣,行,60(含)-65歲,815110,964395253
201907,臺灣,行,65(含)-70歲,433048,489190759
201907,臺灣,行,70(含)-75歲,132856,147787594
201907,臺灣,行,75(含)-80歲,42384,48605886
201907,臺灣,行,80(含)歲以上,24334,33195795
201907,臺灣,文教康樂,未滿20歲,28051,80233020
201907,臺灣,文教康樂,20(含)-25歲,395522,795704622
201907,臺灣,文教康樂,25(含)-30歲,876977,2047969746
201907,臺灣,文教康樂,30(含)-35歲,908574,2437847571
201907,臺灣,文教康樂,35(含)-40歲,1031715,3283011041
201907,臺灣,文教康樂,40(含)-45歲,952569,4067029927
201907,臺灣,文教康樂,45(含)-50歲,732711,3971485897
201907,臺灣,文教康樂,50(含)-55歲,540703,3405726996
201907,臺灣,文教康樂,55(含)-60歲,341551,2359034429
201907,臺灣,文教康樂,60(含)-65歲,201772,1569859000
201907,臺灣,文教康樂,65(含)-70歲,112902,976682950
201907,臺灣,文教康樂,70(含)-75歲,40049,380007775
201907,臺灣,文教康樂,75(含)-80歲,13959,148066453
201907,臺灣,文教康樂,80(含)歲以上,12918,108917264
201907,臺灣,百貨,未滿20歲,20964,37451731
201907,臺灣,百貨,20(含)-25歲,300527,575336121
201907,臺灣,百貨,25(含)-30歲,727319,1597288301
201907,臺灣,百貨,30(含)-35歲,946032,2141300670
201907,臺灣,百貨,35(含)-40歲,1256358,2817211545
201907,臺灣,百貨,40(含)-45歲,1241750,2896569223
201907,臺灣,百貨,45(含)-50歲,1034116,2628738927
201907,臺灣,百貨,50(含)-55歲,808816,2249166534
201907,臺灣,百貨,55(含)-60歲,535564,1560447335
201907,臺灣,百貨,60(含)-65歲,328621,961115535
201907,臺灣,百貨,65(含)-70歲,185660,536674399
201907,臺灣,百貨,70(含)-75歲,64890,196651801
201907,臺灣,百貨,75(含)-80歲,21778,69281649
201907,臺灣,百貨,80(含)歲以上,16308,48254312
201907,臺灣,其他,未滿20歲,47767,93661797
201907,臺灣,其他,20(含)-25歲,958414,1605869194
201907,臺灣,其他,25(含)-30歲,2867350,5275568334
201907,臺灣,其他,30(含)-35歲,3829960,7988337032
201907,臺灣,其他,35(含)-40歲,4852056,11669939065
201907,臺灣,其他,40(含)-45歲,4618343,13440847886
201907,臺灣,其他,45(含)-50歲,3736114,13637613344
201907,臺灣,其他,50(含)-55歲,2962246,13659451919
201907,臺灣,其他,55(含)-60歲,1968608,12171244236
201907,臺灣,其他,60(含)-65歲,1163028,8232204377
201907,臺灣,其他,65(含)-70歲,579553,5059100663
201907,臺灣,其他,70(含)-75歲,182247,2028645894
201907,臺灣,其他,75(含)-80歲,59514,946309911
201907,臺灣,其他,80(含)歲以上,57645,421720335
201908,臺灣,食,未滿20歲,60184,36255406
201908,臺灣,食,20(含)-25歲,916586,640017768
201908,臺灣,食,25(含)-30歲,2557164,2081030059
201908,臺灣,食,30(含)-35歲,3292467,3021532963
201908,臺灣,食,35(含)-40歲,4224399,4144045050
201908,臺灣,食,40(含)-45歲,4095357,4411011072
201908,臺灣,食,45(含)-50歲,3398735,4087721274
201908,臺灣,食,50(含)-55歲,2767477,3593435925
201908,臺灣,食,55(含)-60歲,2006374,2746558599
201908,臺灣,食,60(含)-65歲,1334526,1820762334
201908,臺灣,食,65(含)-70歲,834961,1081938901
201908,臺灣,食,70(含)-75歲,313351,410011929
201908,臺灣,食,75(含)-80歲,115914,154736001
201908,臺灣,食,80(含)歲以上,67214,101730615
201908,臺灣,衣,未滿20歲,8785,13094863
201908,臺灣,衣,20(含)-25歲,111594,189233096
201908,臺灣,衣,25(含)-30歲,265036,520678654
201908,臺灣,衣,30(含)-35歲,336660,689350283
201908,臺灣,衣,35(含)-40歲,387596,809909709
201908,臺灣,衣,40(含)-45歲,319884,697266136
201908,臺灣,衣,45(含)-50歲,250467,612580135
201908,臺灣,衣,50(含)-55歲,197784,542846963
201908,臺灣,衣,55(含)-60歲,130946,392592366
201908,臺灣,衣,60(含)-65歲,77991,251246239
201908,臺灣,衣,65(含)-70歲,40395,130655613
201908,臺灣,衣,70(含)-75歲,12793,45454932
201908,臺灣,衣,75(含)-80歲,3964,13566923
201908,臺灣,衣,80(含)歲以上,4168,15957736
201908,臺灣,住,未滿20歲,9246,30245784
201908,臺灣,住,20(含)-25歲,109984,255580244
201908,臺灣,住,25(含)-30歲,275862,831554171
201908,臺灣,住,30(含)-35歲,349373,1268163500
