年月,地區,信用卡產業別,年齡層,信用卡交易筆數,信用卡交易金額[新臺幣],編號
202307,臺灣,行,25(含)-30歲,3923107,2868834860,11217
202307,臺灣,行,30(含)-35歲,4360261,3827936490,11218
202307,臺灣,行,35(含)-40歲,4292114,4256406482,11219
202307,臺灣,行,40(含)-45歲,4698924,5167916442,11220
202307,臺灣,行,45(含)-50歲,3954086,5024439744,11221
202307,臺灣,行,50(含)-55歲,3194935,4459816762,11222
202307,臺灣,行,55(含)-60歲,2342212,3567570401,11223
202307,臺灣,行,60(含)-65歲,1515057,2363554202,11224
202307,臺灣,行,65(含)-70歲,846343,1232454165,11225
202307,臺灣,行,70(含)-75歲,378162,553287580,11226
202307,臺灣,行,75(含)-80歲,95831,134804362,11227
202307,臺灣,行,80(含)歲以上,38453,61223911,11228
202307,臺灣,文教康樂,未滿20歲,103851,150630903,11229
202307,臺灣,文教康樂,20(含)-25歲,792432,1313207743,11230
202307,臺灣,文教康樂,25(含)-30歲,1733618,3344915772,11231
202307,臺灣,文教康樂,30(含)-35歲,1842437,3781334549,11232
202307,臺灣,文教康樂,35(含)-40歲,1782689,4080231775,11233
202307,臺灣,文教康樂,40(含)-45歲,1918249,5335309842,11234
202307,臺灣,文教康樂,45(含)-50歲,1443616,5265322592,11235
202307,臺灣,文教康樂,50(含)-55歲,965130,4098067436,11236
202307,臺灣,文教康樂,55(含)-60歲,609896,2883970828,11237
202307,臺灣,文教康樂,60(含)-65歲,351599,1867968612,11238
202307,臺灣,文教康樂,65(含)-70歲,191339,1209077932,11239
202307,臺灣,文教康樂,70(含)-75歲,91909,651766593,11240
202307,臺灣,文教康樂,75(含)-80歲,25706,199107658,11241
202307,臺灣,文教康樂,80(含)歲以上,13511,88653229,11242
202307,臺灣,百貨,未滿20歲,265162,244368197,11243
202307,臺灣,百貨,20(含)-25歲,2337218,1737485989,11244
202307,臺灣,百貨,25(含)-30歲,5505250,5160740209,11245
202307,臺灣,百貨,30(含)-35歲,6848219,7343418508,11246
202307,臺灣,百貨,35(含)-40歲,7436255,8317180970,11247
202307,臺灣,百貨,40(含)-45歲,8421626,9881090897,11248
202307,臺灣,百貨,45(含)-50歲,7011331,8833077780,11249
202307,臺灣,百貨,50(含)-55歲,5316175,7319473098,11250
202307,臺灣,百貨,55(含)-60歲,3817226,5537754211,11251
202307,臺灣,百貨,60(含)-65歲,2462876,3700728089,11252
202307,臺灣,百貨,65(含)-70歲,1522627,2169996047,11253
202307,臺灣,百貨,70(含)-75歲,808401,1134482914,11254
202307,臺灣,百貨,75(含)-80歲,234670,333612050,11255
202307,臺灣,百貨,80(含)歲以上,108965,168858046,11256
202307,臺灣,其他,未滿20歲,80300,100569233,11257
202307,臺灣,其他,20(含)-25歲,817865,1205981874,11258
202307,臺灣,其他,25(含)-30歲,2378824,4439710047,11259
202307,臺灣,其他,30(含)-35歲,3291743,6977814112,11260
202307,臺灣,其他,35(含)-40歲,3747265,8567563937,11261
202307,臺灣,其他,40(含)-45歲,4526114,11157446068,11262
202307,臺灣,其他,45(含)-50歲,4119924,11109555285,11263
202307,臺灣,其他,50(含)-55歲,3377363,10312510015,11264
202307,臺灣,其他,55(含)-60歲,2490903,8598116370,11265
202307,臺灣,其他,60(含)-65歲,1564455,6142389019,11266
202307,臺灣,其他,65(含)-70歲,860932,3701009003,11267
202307,臺灣,其他,70(含)-75歲,410935,1829049768,11268
202307,臺灣,其他,75(含)-80歲,111743,490686045,11269
202307,臺灣,其他,80(含)歲以上,61276,270634475,11270
202308,臺灣,食,未滿20歲,629345,172276023,11271
202308,臺灣,食,20(含)-25歲,5150125,1637348171,11272
202308,臺灣,食,25(含)-30歲,10542301,4015582321,11273
202308,臺灣,食,30(含)-35歲,11409770,4826795482,11274
202308,臺灣,食,35(含)-40歲,10477407,4706853230,11275
202308,臺灣,食,40(含)-45歲,10095026,5069290396,11276
202308,臺灣,食,45(含)-50歲,7237930,4223677858,11277
202308,臺灣,食,50(含)-55歲,4568150,3199422840,11278
202308,臺灣,食,55(含)-60歲,2724789,2286152726,11279
202308,臺灣,食,60(含)-65歲,1485164,1504093315,11280
202308,臺灣,食,65(含)-70歲,804100,930923713,11281
202308,臺灣,食,70(含)-75歲,413161,515411885,11282
202308,臺灣,食,75(含)-80歲,131714,179209705,11283
202308,臺灣,食,80(含)歲以上,65987,96954617,11284
202308,臺灣,衣,未滿20歲,29524,39572687,11285
202308,臺灣,衣,20(含)-25歲,206316,315739274,11286
202308,臺灣,衣,25(含)-30歲,434169,809835835,11287
202308,臺灣,衣,30(含)-35歲,537525,1084366257,11288
202308,臺灣,衣,35(含)-40歲,531366,1054026968,11289
202308,臺灣,衣,40(含)-45歲,501540,1053168911,11290
202308,臺灣,衣,45(含)-50歲,361590,841039552,11291
202308,臺灣,衣,50(含)-55歲,253334,665582913,11292
202308,臺灣,衣,55(含)-60歲,172226,522245583,11293
202308,臺灣,衣,60(含)-65歲,106279,342587192,11294
202308,臺灣,衣,65(含)-70歲,58676,200753459,11295
202308,臺灣,衣,70(含)-75歲,27058,90017195,11296
202308,臺灣,衣,75(含)-80歲,6892,27235710,11297
202308,臺灣,衣,80(含)歲以上,3505,14365500,11298
202308,臺灣,住,未滿20歲,37842,64332378,11299
202308,臺灣,住,20(含)-25歲,270542,450038027,11300
202308,臺灣,住,25(含)-30歲,612650,1407297576,11301
202308,臺灣,住,30(含)-35歲,771233,2069847489,11302
202308,臺灣,住,35(含)-40歲,815760,2275396467,11303
202308,臺灣,住,40(含)-45歲,876426,2679321642,11304
202308,臺灣,住,45(含)-50歲,684057,2499087652,11305
202308,臺灣,住,50(含)-55歲,499012,1995686338,11306
202308,臺灣,住,55(含)-60歲,345001,1490112493,11307
202308,臺灣,住,60(含)-65歲,216991,972836083,11308
202308,臺灣,住,65(含)-70歲,125030,574353912,11309
202308,臺灣,住,70(含)-75歲,64107,304568938,11310
202308,臺灣,住,75(含)-80歲,19312,88748420,11311
202308,臺灣,住,80(含)歲以上,9718,48184071,11312
202308,臺灣,行,未滿20歲,239525,114382908,11313
202308,臺灣,行,20(含)-25歲,1944398,1054968202,11314
202308,臺灣,行,25(含)-30歲,3935640,2858794873,11315
202308,臺灣,行,30(含)-35歲,4406285,3810568278,11316
202308,臺灣,行,35(含)-40歲,4337362,4205892753,11317
202308,臺灣,行,40(含)-45歲,4729786,5011372094,11318
202308,臺灣,行,45(含)-50歲,4009016,4747289400,11319
202308,臺灣,行,50(含)-55歲,3220246,4225098218,11320
202308,臺灣,行,55(含)-60歲,2357370,3309653217,11321
202308,臺灣,行,60(含)-65歲,1523048,2210101676,11322
202308,臺灣,行,65(含)-70歲,844143,1248741188,11323
202308,臺灣,行,70(含)-75歲,378234,523220729,11324
202308,臺灣,行,75(含)-80歲,96532,137073158,11325
202308,臺灣,行,80(含)歲以上,38331,59008023,11326
202308,臺灣,文教康樂,未滿20歲,113480,205200633,11327
202308,臺灣,文教康樂,20(含)-25歲,767418,1452179023,11328
202308,臺灣,文教康樂,25(含)-30歲,1617539,3458686950,11329
202308,臺灣,文教康樂,30(含)-35歲,1756433,3955308878,11330
202308,臺灣,文教康樂,35(含)-40歲,1715537,4317541508,11331
202308,臺灣,文教康樂,40(含)-45歲,1853429,6180495417,11332
202308,臺灣,文教康樂,45(含)-50歲,1458990,7533079440,11333
202308,臺灣,文教康樂,50(含)-55歲,1009533,6660418209,11334
202308,臺灣,文教康樂,55(含)-60歲,629685,4132677125,11335
202308,臺灣,文教康樂,60(含)-65歲,355615,2368198505,11336
202308,臺灣,文教康樂,65(含)-70歲,193498,1461181133,11337
202308,臺灣,文教康樂,70(含)-75歲,92836,764154766,11338
202308,臺灣,文教康樂,75(含)-80歲,25725,236294703,11339
202308,臺灣,文教康樂,80(含)歲以上,13763,103878665,11340
202308,臺灣,百貨,未滿20歲,303578,302390660,11341
202308,臺灣,百貨,20(含)-25歲,2379806,1789622717,11342
202308,臺灣,百貨,25(含)-30歲,5598638,5259498586,11343
202308,臺灣,百貨,30(含)-35歲,7004231,7478315042,11344
202308,臺灣,百貨,35(含)-40歲,7590803,8470738637,11345
202308,臺灣,百貨,40(含)-45歲,8559582,10167197875,11346
202308,臺灣,百貨,45(含)-50歲,7172186,9152427317,11347
202308,臺灣,百貨,50(含)-55歲,5446247,7758499271,11348
202308,臺灣,百貨,55(含)-60歲,3967274,5892956998,11349
202308,臺灣,百貨,60(含)-65歲,2590827,3931782864,11350
202308,臺灣,百貨,65(含)-70歲,1608629,2379608424,11351
202308,臺灣,百貨,70(含)-75歲,858232,1227593824,11352
202308,臺灣,百貨,75(含)-80歲,249871,377717462,11353
202308,臺灣,百貨,80(含)歲以上,113417,179847523,11354
202308,臺灣,其他,未滿20歲,87032,98803210,11355
202308,臺灣,其他,20(含)-25歲,817324,1225579759,11356
202308,臺灣,其他,25(含)-30歲,2329489,4286940234,11357
202308,臺灣,其他,30(含)-35歲,3213977,6754544609,11358
202308,臺灣,其他,35(含)-40歲,3602755,8131701258,11359
202308,臺灣,其他,40(含)-45歲,4278829,10568819631,11360
202308,臺灣,其他,45(含)-50歲,3890149,10629661856,11361
202308,臺灣,其他,50(含)-55歲,3180424,9815698246,11362
202308,臺灣,其他,55(含)-60歲,2362622,8161798947,11363
202308,臺灣,其他,60(含)-65歲,1496850,5989479125,11364
202308,臺灣,其他,65(含)-70歲,831627,3578788172,11365
202308,臺灣,其他,70(含)-75歲,401282,1853835551,11366
202308,臺灣,其他,75(含)-80歲,110526,467409012,11367
202308,臺灣,其他,80(含)歲以上,59360,257439033,11368
202309,臺灣,食,未滿20歲,784900,178283314,11369
202309,臺灣,食,20(含)-25歲,5165725,1562332618,11370
202309,臺灣,食,25(含)-30歲,10029052,3786477336,11371
202309,臺灣,食,30(含)-35歲,10913024,4652627958,11372
202309,臺灣,食,35(含)-40歲,10052132,4541773011,11373
202309,臺灣,食,40(含)-45歲,9677145,4878190835,11374
202309,臺灣,食,45(含)-50歲,6937687,4061481228,11375
202309,臺灣,食,50(含)-55歲,4376994,3114354985,11376
202309,臺灣,食,55(含)-60歲,2637559,2283950085,11377
202309,臺灣,食,60(含)-65歲,1454095,1543319479,11378
202309,臺灣,食,65(含)-70歲,792950,941547284,11379
202309,臺灣,食,70(含)-75歲,407680,528277120,11380
202309,臺灣,食,75(含)-80歲,129384,178191947,11381
202309,臺灣,食,80(含)歲以上,66485,100676875,11382
202309,臺灣,衣,未滿20歲,33386,42954011,11383
202309,臺灣,衣,20(含)-25歲,203490,319659300,11384
202309,臺灣,衣,25(含)-30歲,422202,813464153,11385
202309,臺灣,衣,30(含)-35歲,519689,1092492768,11386
202309,臺灣,衣,35(含)-40歲,509550,1082768301,11387
202309,臺灣,衣,40(含)-45歲,478717,1058015073,11388
202309,臺灣,衣,45(含)-50歲,339312,818919482,11389
202309,臺灣,衣,50(含)-55歲,235565,633710278,11390
202309,臺灣,衣,55(含)-60歲,163334,514309272,11391
202309,臺灣,衣,60(含)-65歲,99854,335418517,11392
202309,臺灣,衣,65(含)-70歲,55043,201910372,11393
202309,臺灣,衣,70(含)-75歲,24965,91319531,11394
202309,臺灣,衣,75(含)-80歲,6323,25499968,11395
202309,臺灣,衣,80(含)歲以上,3387,13620618,11396
202309,臺灣,住,未滿20歲,43509,63742069,11397
202309,臺灣,住,20(含)-25歲,272595,446731941,11398
202309,臺灣,住,25(含)-30歲,594944,1457773312,11399
202309,臺灣,住,30(含)-35歲,744791,2165007038,11400
202309,臺灣,住,35(含)-40歲,772005,2344309224,11401
202309,臺灣,住,40(含)-45歲,806700,2533970783,11402
202309,臺灣,住,45(含)-50歲,617907,2263167750,11403
202309,臺灣,住,50(含)-55歲,458755,1846182622,11404
202309,臺灣,住,55(含)-60歲,327861,1441976643,11405
202309,臺灣,住,60(含)-65歲,209182,953835689,11406
202309,臺灣,住,65(含)-70歲,120123,583601858,11407
202309,臺灣,住,70(含)-75歲,61123,286743640,11408
202309,臺灣,住,75(含)-80歲,18431,87046102,11409
202309,臺灣,住,80(含)歲以上,9274,46821744,11410
202309,臺灣,行,未滿20歲,301765,128781713,11411
202309,臺灣,行,20(含)-25歲,1948249,1012909265,11412
202309,臺灣,行,25(含)-30歲,3852911,2697088019,11413
202309,臺灣,行,30(含)-35歲,4320241,3621455470,11414
202309,臺灣,行,35(含)-40歲,4225711,4024514231,11415
202309,臺灣,行,40(含)-45歲,4595058,4818948905,11416
202309,臺灣,行,45(含)-50歲,3935792,4645562428,11417
202309,臺灣,行,50(含)-55歲,3174175,3955941545,11418
202309,臺灣,行,55(含)-60歲,2328133,3179618909,11419
202309,臺灣,行,60(含)-65歲,1507633,2156655627,11420
202309,臺灣,行,65(含)-70歲,839351,1193072988,11421
202309,臺灣,行,70(含)-75歲,378086,537099739,11422
202309,臺灣,行,75(含)-80歲,96253,130895581,11423
202309,臺灣,行,80(含)歲以上,38668,60228524,11424
202309,臺灣,文教康樂,未滿20歲,118860,226519444,11425
202309,臺灣,文教康樂,20(含)-25歲,722092,1563596762,11426
202309,臺灣,文教康樂,25(含)-30歲,1517235,4033806172,11427
202309,臺灣,文教康樂,30(含)-35歲,1691576,4830482866,11428
202309,臺灣,文教康樂,35(含)-40歲,1670192,5045837074,11429
202309,臺灣,文教康樂,40(含)-45歲,1839466,6285493367,11430
202309,臺灣,文教康樂,45(含)-50歲,1448349,6605543964,11431
202309,臺灣,文教康樂,50(含)-55歲,968884,5629047262,11432
202309,臺灣,文教康樂,55(含)-60歲,607857,3901520883,11433
202309,臺灣,文教康樂,60(含)-65歲,348312,2489278546,11434
202309,臺灣,文教康樂,65(含)-70歲,193953,1596709346,11435
202309,臺灣,文教康樂,70(含)-75歲,93735,824708527,11436
202309,臺灣,文教康樂,75(含)-80歲,25952,244721449,11437
202309,臺灣,文教康樂,80(含)歲以上,14560,116766451,11438
202309,臺灣,百貨,未滿20歲,379333,303785472,11439
202309,臺灣,百貨,20(含)-25歲,2385853,1824239658,11440
202309,臺灣,百貨,25(含)-30歲,5326876,5519351465,11441
202309,臺灣,百貨,30(含)-35歲,6671830,7926656851,11442
202309,臺灣,百貨,35(含)-40歲,7210057,8959178866,11443
202309,臺灣,百貨,40(含)-45歲,8142777,10522121565,11444
202309,臺灣,百貨,45(含)-50歲,6802315,9297744685,11445
202309,臺灣,百貨,50(含)-55歲,5112644,7811943923,11446
202309,臺灣,百貨,55(含)-60歲,3689957,6026226837,11447
202309,臺灣,百貨,60(含)-65歲,2393105,4017396171,11448
202309,臺灣,百貨,65(含)-70歲,1476305,2446415444,11449
202309,臺灣,百貨,70(含)-75歲,789196,1229930587,11450
202309,臺灣,百貨,75(含)-80歲,229848,359935675,11451
202309,臺灣,百貨,80(含)歲以上,106171,185402463,11452
202309,臺灣,其他,未滿20歲,93056,102546769,11453
202309,臺灣,其他,20(含)-25歲,787134,1198016954,11454
202309,臺灣,其他,25(含)-30歲,2171253,4193773931,11455
202309,臺灣,其他,30(含)-35歲,2980747,6432299888,11456
202309,臺灣,其他,35(含)-40歲,3310724,7738719040,11457
202309,臺灣,其他,40(含)-45歲,3902009,9978596548,11458
202309,臺灣,其他,45(含)-50歲,3555117,10041578669,11459
202309,臺灣,其他,50(含)-55歲,2899346,9288022470,11460
202309,臺灣,其他,55(含)-60歲,2166558,7683640623,11461
202309,臺灣,其他,60(含)-65歲,1379286,5532416704,11462
202309,臺灣,其他,65(含)-70歲,771565,3375386502,11463
202309,臺灣,其他,70(含)-75歲,371884,1710687006,11464
202309,臺灣,其他,75(含)-80歲,103678,536446113,11465
202309,臺灣,其他,80(含)歲以上,55406,264200917,11466
202310,臺灣,食,未滿20歲,887587,189619362,11467
202310,臺灣,食,20(含)-25歲,5437523,1589290385,11468
202310,臺灣,食,25(含)-30歲,10104027,3710563464,11469
202310,臺灣,食,30(含)-35歲,11046400,4487743811,11470
202310,臺灣,食,35(含)-40歲,10207420,4395384842,11471
202310,臺灣,食,40(含)-45歲,9877485,4717201740,11472
202310,臺灣,食,45(含)-50歲,7167660,3895392960,11473
202310,臺灣,食,50(含)-55歲,4450785,2915560644,11474
202310,臺灣,食,55(含)-60歲,2669946,2143282675,11475
202310,臺灣,食,60(含)-65歲,1469688,1478933200,11476
202310,臺灣,食,65(含)-70歲,822337,935252629,11477
202310,臺灣,食,70(含)-75歲,411895,525471907,11478
202310,臺灣,食,75(含)-80歲,131113,176999041,11479
202310,臺灣,食,80(含)歲以上,67630,101317959,11480
202310,臺灣,衣,未滿20歲,33299,45251830,11481
202310,臺灣,衣,20(含)-25歲,219683,360624659,11482
202310,臺灣,衣,25(含)-30歲,454452,912190566,11483
202310,臺灣,衣,30(含)-35歲,559616,1215556324,11484
202310,臺灣,衣,35(含)-40歲,553794,1206786281,11485
202310,臺灣,衣,40(含)-45歲,523674,1182729620,11486
202310,臺灣,衣,45(含)-50歲,371138,912340141,11487
202310,臺灣,衣,50(含)-55歲,251112,682399185,11488
202310,臺灣,衣,55(含)-60歲,172354,535268947,11489
202310,臺灣,衣,60(含)-65歲,107189,355274709,11490
202310,臺灣,衣,65(含)-70歲,60150,208531057,11491
202310,臺灣,衣,70(含)-75歲,27415,100402643,11492
202310,臺灣,衣,75(含)-80歲,7247,28326429,11493
202310,臺灣,衣,80(含)歲以上,3894,18308434,11494
202310,臺灣,住,未滿20歲,36053,50481668,11495
202310,臺灣,住,20(含)-25歲,264466,420157637,11496
202310,臺灣,住,25(含)-30歲,616413,1451055574,11497
202310,臺灣,住,30(含)-35歲,779563,2187047643,11498
202310,臺灣,住,35(含)-40歲,806874,2342920459,11499
202310,臺灣,住,40(含)-45歲,843415,2610063930,11500
202310,臺灣,住,45(含)-50歲,643107,2375492298,11501
202310,臺灣,住,50(含)-55歲,472239,1928953553,11502
202310,臺灣,住,55(含)-60歲,346603,1581222440,11503
202310,臺灣,住,60(含)-65歲,225873,1072522366,11504
202310,臺灣,住,65(含)-70歲,131028,650514353,11505
202310,臺灣,住,70(含)-75歲,66282,341095316,11506
202310,臺灣,住,75(含)-80歲,19969,102726110,11507
202310,臺灣,住,80(含)歲以上,10094,54216886,11508
202310,臺灣,行,未滿20歲,295878,117070142,11509
202310,臺灣,行,20(含)-25歲,1970688,1005068976,11510
202310,臺灣,行,25(含)-30歲,3914929,2770261667,11511
202310,臺灣,行,30(含)-35歲,4402228,3768260258,11512
202310,臺灣,行,35(含)-40歲,4302645,4155401717,11513
202310,臺灣,行,40(含)-45歲,4661697,4967749096,11514
202310,臺灣,行,45(含)-50歲,3980701,4756039951,11515
202310,臺灣,行,50(含)-55歲,3185454,4150910318,11516
202310,臺灣,行,55(含)-60歲,2360612,3328022931,11517
202310,臺灣,行,60(含)-65歲,1543466,2290434532,11518
202310,臺灣,行,65(含)-70歲,860804,1270664117,11519
202310,臺灣,行,70(含)-75歲,390587,560272386,11520
202310,臺灣,行,75(含)-80歲,100451,147225601,11521
202310,臺灣,行,80(含)歲以上,39748,63515291,11522
202310,臺灣,文教康樂,未滿20歲,115945,140018926,11523
202310,臺灣,文教康樂,20(含)-25歲,730310,1425044945,11524
202310,臺灣,文教康樂,25(含)-30歲,1566026,4134471749,11525
202310,臺灣,文教康樂,30(含)-35歲,1785089,4994732398,11526
202310,臺灣,文教康樂,35(含)-40歲,1739205,5159372764,11527
202310,臺灣,文教康樂,40(含)-45歲,1832999,5929449395,11528
202310,臺灣,文教康樂,45(含)-50歲,1395678,5327655227,11529
